ADM1_code_A,ADM1_name_A,country_A,ISO_A3_A,WB_region_A,ADM1_code_B,ADM1_name_B,country_B,ISO_A3_B,WB_region_B,cross_country,border_length_km,narrow_border,potential_artifact
ALB015,Kruje,Albania,ALB,ECA,ALB018,Kurbin,Albania,ALB,ECA,False,27.3626,False,False
ALB015,Kruje,Albania,ALB,ECA,ALB024,Mat,Albania,ALB,ECA,False,9.1917,False,False
ALB015,Kruje,Albania,ALB,ECA,ALB034,Tirane,Albania,ALB,ECA,False,43.3842,False,False
ALB016,Kucove,Albania,ALB,ECA,ALB001,Berat,Albania,ALB,ECA,False,31.1447,False,False
ALB016,Kucove,Albania,ALB,ECA,ALB007,Elbasan,Albania,ALB,ECA,False,9.5013,False,False
ALB016,Kucove,Albania,ALB,ECA,ALB021,Lushnje,Albania,ALB,ECA,False,6.1493,False,False
ALB017,Kukes,Albania,ALB,ECA,MKD004,Polog,North Macedonia,MKD,ECA,True,5.5011,False,False
ALB017,Kukes,Albania,ALB,ECA,XKX007,Prizren,Kosovo,XKX,ECA,True,38.9308,False,False
ALB018,Kurbin,Albania,ALB,ECA,ALB006,Durres,Albania,ALB,ECA,False,2.2548,True,False
ALB018,Kurbin,Albania,ALB,ECA,ALB019,Lezhe,Albania,ALB,ECA,False,18.0706,False,False
ALB018,Kurbin,Albania,ALB,ECA,ALB024,Mat,Albania,ALB,ECA,False,18.2295,False,False
ALB018,Kurbin,Albania,ALB,ECA,ALB025,Mirdite,Albania,ALB,ECA,False,5.6035,False,False
ALB019,Lezhe,Albania,ALB,ECA,ALB031,Shkoder,Albania,ALB,ECA,False,56.7772,False,False
ALB020,Librazhd,Albania,ALB,ECA,ALB007,Elbasan,Albania,ALB,ECA,False,49.9895,False,False
ALB020,Librazhd,Albania,ALB,ECA,ALB028,Pogradec,Albania,ALB,ECA,False,34.2361,False,False
ALB020,Librazhd,Albania,ALB,ECA,ALB034,Tirane,Albania,ALB,ECA,False,14.7818,False,False
ALB020,Librazhd,Albania,ALB,ECA,MKD007,Southwest,North Macedonia,MKD,ECA,True,31.2481,False,False
ALB021,Lushnje,Albania,ALB,ECA,ALB001,Berat,Albania,ALB,ECA,False,16.8435,False,False
ALB021,Lushnje,Albania,ALB,ECA,ALB007,Elbasan,Albania,ALB,ECA,False,19.1034,False,False
ALB021,Lushnje,Albania,ALB,ECA,ALB008,Fier,Albania,ALB,ECA,False,40.0784,False,False
ALB021,Lushnje,Albania,ALB,ECA,ALB026,Peqin,Albania,ALB,ECA,False,16.4216,False,False
ALB022,Malesi E Madhe,Albania,ALB,ECA,ALB031,Shkoder,Albania,ALB,ECA,False,56.4215,False,False
ALB022,Malesi E Madhe,Albania,ALB,ECA,MNE001,Andrijevica,Montenegro,MNE,ECA,True,18.9191,False,False
ALB022,Malesi E Madhe,Albania,ALB,ECA,MNE013,Plav,Montenegro,MNE,ECA,True,16.6916,False,False
ALB022,Malesi E Madhe,Albania,ALB,ECA,MNE016,Podgorica,Montenegro,MNE,ECA,True,41.7264,False,False
ALB023,Mallakaster,Albania,ALB,ECA,ALB001,Berat,Albania,ALB,ECA,False,24.2291,False,False
ALB023,Mallakaster,Albania,ALB,ECA,ALB008,Fier,Albania,ALB,ECA,False,25.8679,False,False
ALB023,Mallakaster,Albania,ALB,ECA,ALB033,Tepelene,Albania,ALB,ECA,False,19.2507,False,False
ALB023,Mallakaster,Albania,ALB,ECA,ALB036,Vlore,Albania,ALB,ECA,False,26.1632,False,False
ALB024,Mat,Albania,ALB,ECA,ALB005,Diber,Albania,ALB,ECA,False,27.5785,False,False
ALB024,Mat,Albania,ALB,ECA,ALB025,Mirdite,Albania,ALB,ECA,False,38.1354,False,False
ALB024,Mat,Albania,ALB,ECA,ALB034,Tirane,Albania,ALB,ECA,False,27.5833,False,False
ALB025,Mirdite,Albania,ALB,ECA,ALB005,Diber,Albania,ALB,ECA,False,24.9452,False,False
ALB025,Mirdite,Albania,ALB,ECA,ALB017,Kukes,Albania,ALB,ECA,False,19.882,False,False
ALB025,Mirdite,Albania,ALB,ECA,ALB019,Lezhe,Albania,ALB,ECA,False,41.1192,False,False
ALB025,Mirdite,Albania,ALB,ECA,ALB029,Puke,Albania,ALB,ECA,False,48.124,False,False
ALB026,Peqin,Albania,ALB,ECA,ALB007,Elbasan,Albania,ALB,ECA,False,25.7174,False,False
ALB026,Peqin,Albania,ALB,ECA,ALB034,Tirane,Albania,ALB,ECA,False,15.6499,False,False
ALB027,Permet,Albania,ALB,ECA,ALB009,Gjirokaster,Albania,ALB,ECA,False,39.171,False,False
ALB027,Permet,Albania,ALB,ECA,ALB014,Korce,Albania,ALB,ECA,False,1.7454,True,False
ALB027,Permet,Albania,ALB,ECA,ALB032,Skrapar,Albania,ALB,ECA,False,49.7976,False,False
ALB027,Permet,Albania,ALB,ECA,ALB033,Tepelene,Albania,ALB,ECA,False,38.5468,False,False
ALB027,Permet,Albania,ALB,ECA,GRC006,Ipeiros,Greece,GRC,Other,True,16.4116,False,False
ALB028,Pogradec,Albania,ALB,ECA,ALB014,Korce,Albania,ALB,ECA,False,47.647,False,False
ALB028,Pogradec,Albania,ALB,ECA,MKD007,Southwest,North Macedonia,MKD,ECA,True,12.5436,False,False
ALB029,Puke,Albania,ALB,ECA,ALB017,Kukes,Albania,ALB,ECA,False,31.5606,False,False
ALB029,Puke,Albania,ALB,ECA,ALB019,Lezhe,Albania,ALB,ECA,False,13.2383,False,False
ALB029,Puke,Albania,ALB,ECA,ALB031,Shkoder,Albania,ALB,ECA,False,46.369,False,False
ALB029,Puke,Albania,ALB,ECA,ALB035,Tropoje,Albania,ALB,ECA,False,33.388,False,False
ALB030,Sarande,Albania,ALB,ECA,ALB009,Gjirokaster,Albania,ALB,ECA,False,17.2732,False,False
ALB030,Sarande,Albania,ALB,ECA,ALB036,Vlore,Albania,ALB,ECA,False,15.1392,False,False
ALB030,Sarande,Albania,ALB,ECA,GRC006,Ipeiros,Greece,GRC,Other,True,52.0971,False,False
ALB031,Shkoder,Albania,ALB,ECA,MNE002,Bar,Montenegro,MNE,ECA,True,2.8579,True,False
ALB031,Shkoder,Albania,ALB,ECA,MNE013,Plav,Montenegro,MNE,ECA,True,4.2834,True,False
ALB031,Shkoder,Albania,ALB,ECA,MNE020,Ulcinj,Montenegro,MNE,ECA,True,7.1871,False,False
ALB032,Skrapar,Albania,ALB,ECA,ALB001,Berat,Albania,ALB,ECA,False,39.0456,False,False
ALB032,Skrapar,Albania,ALB,ECA,ALB014,Korce,Albania,ALB,ECA,False,42.1165,False,False
ALB032,Skrapar,Albania,ALB,ECA,ALB033,Tepelene,Albania,ALB,ECA,False,2.051,True,False
ALB033,Tepelene,Albania,ALB,ECA,ALB001,Berat,Albania,ALB,ECA,False,19.9123,False,False
ALB033,Tepelene,Albania,ALB,ECA,ALB009,Gjirokaster,Albania,ALB,ECA,False,25.3199,False,False
ALB033,Tepelene,Albania,ALB,ECA,ALB036,Vlore,Albania,ALB,ECA,False,35.2066,False,False
ALB035,Tropoje,Albania,ALB,ECA,ALB031,Shkoder,Albania,ALB,ECA,False,32.2896,False,False
ALB035,Tropoje,Albania,ALB,ECA,MNE013,Plav,Montenegro,MNE,ECA,True,30.9139,False,False
ALB035,Tropoje,Albania,ALB,ECA,XKX002,Gjakovë,Kosovo,XKX,ECA,True,48.1103,False,False
AND001,Andorra La Vella,Andorra,AND,Other,AND004,Escaldes-engordany,Andorra,AND,Other,False,7.2704,False,False
AND001,Andorra La Vella,Andorra,AND,Other,AND005,La Massana,Andorra,AND,Other,False,5.0243,False,False
AND001,Andorra La Vella,Andorra,AND,Other,AND007,Sant Julia De Loria,Andorra,AND,Other,False,9.4651,False,False
AND001,Andorra La Vella,Andorra,AND,Other,ESP008,Cataluña/Catalunya,Spain,ESP,Other,True,1.1625,True,False
AND002,Canillo,Andorra,AND,Other,AND003,Encamp,Andorra,AND,Other,False,19.45,False,False
AND002,Canillo,Andorra,AND,Other,AND006,Ordino,Andorra,AND,Other,False,10.3384,False,False
AND002,Canillo,Andorra,AND,Other,FRA014,Languedoc-Rousillon,France,FRA,Other,True,0.2869,True,True
AND002,Canillo,Andorra,AND,Other,FRA017,Midi-Pyrenees,France,FRA,Other,True,21.6476,False,False
AND003,Encamp,Andorra,AND,Other,AND005,La Massana,Andorra,AND,Other,False,3.1227,True,False
AND003,Encamp,Andorra,AND,Other,AND006,Ordino,Andorra,AND,Other,False,0.1216,True,True
AND003,Encamp,Andorra,AND,Other,ESP008,Cataluña/Catalunya,Spain,ESP,Other,True,6.1747,False,False
AND003,Encamp,Andorra,AND,Other,FRA014,Languedoc-Rousillon,France,FRA,Other,True,10.6089,False,False
AND004,Escaldes-engordany,Andorra,AND,Other,AND003,Encamp,Andorra,AND,Other,False,11.5167,False,False
AND004,Escaldes-engordany,Andorra,AND,Other,AND005,La Massana,Andorra,AND,Other,False,2.3917,True,False
AND004,Escaldes-engordany,Andorra,AND,Other,AND007,Sant Julia De Loria,Andorra,AND,Other,False,2.4158,True,False
AND004,Escaldes-engordany,Andorra,AND,Other,ESP008,Cataluña/Catalunya,Spain,ESP,Other,True,12.8978,False,False
AND005,La Massana,Andorra,AND,Other,AND006,Ordino,Andorra,AND,Other,False,11.3944,False,False
AND005,La Massana,Andorra,AND,Other,ESP008,Cataluña/Catalunya,Spain,ESP,Other,True,16.8043,False,False
AND005,La Massana,Andorra,AND,Other,FRA017,Midi-Pyrenees,France,FRA,Other,True,2.4622,True,False
AND006,Ordino,Andorra,AND,Other,FRA017,Midi-Pyrenees,France,FRA,Other,True,19.2428,False,False
AND007,Sant Julia De Loria,Andorra,AND,Other,ESP008,Cataluña/Catalunya,Spain,ESP,Other,True,24.8266,False,False
ARE001,Abu Dhabi,United Arab Emirates,ARE,MENA,OMN004,Al Dhahira,Oman,OMN,MENA,True,333.653,False,False
ARE001,Abu Dhabi,United Arab Emirates,ARE,MENA,SAU008,Ash Sharqīyah,Saudi Arabia,SAU,MENA,True,455.9159,False,False
ARE002,Ajman,United Arab Emirates,ARE,MENA,ARE003,Dubai,United Arab Emirates,ARE,MENA,False,15.6591,False,False
ARE002,Ajman,United Arab Emirates,ARE,MENA,ARE004,Fujairah,United Arab Emirates,ARE,MENA,False,9.108,False,False
ARE002,Ajman,United Arab Emirates,ARE,MENA,ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,False,3.132,True,False
ARE002,Ajman,United Arab Emirates,ARE,MENA,ARE006,Sharjah,United Arab Emirates,ARE,MENA,False,53.3611,False,False
ARE002,Ajman,United Arab Emirates,ARE,MENA,OMN003,Al Batnah,Oman,OMN,MENA,True,28.8525,False,False
ARE003,Dubai,United Arab Emirates,ARE,MENA,ARE001,Abu Dhabi,United Arab Emirates,ARE,MENA,False,102.326,False,False
ARE003,Dubai,United Arab Emirates,ARE,MENA,ARE004,Fujairah,United Arab Emirates,ARE,MENA,False,2.5509,True,False
ARE003,Dubai,United Arab Emirates,ARE,MENA,ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,False,23.7283,False,False
ARE003,Dubai,United Arab Emirates,ARE,MENA,ARE006,Sharjah,United Arab Emirates,ARE,MENA,False,82.6319,False,False
ARE003,Dubai,United Arab Emirates,ARE,MENA,OMN003,Al Batnah,Oman,OMN,MENA,True,32.6806,False,False
ARE004,Fujairah,United Arab Emirates,ARE,MENA,ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,False,180.9174,False,False
ARE004,Fujairah,United Arab Emirates,ARE,MENA,ARE006,Sharjah,United Arab Emirates,ARE,MENA,False,91.3133,False,False
ARE004,Fujairah,United Arab Emirates,ARE,MENA,OMN003,Al Batnah,Oman,OMN,MENA,True,12.2487,False,False
ARE004,Fujairah,United Arab Emirates,ARE,MENA,OMN007,Musandam,Oman,OMN,MENA,True,9.4446,False,False
ARE004,Fujairah,United Arab Emirates,ARE,MENA,OMN009,Name Unknown,Oman,OMN,MENA,True,15.7148,False,False
ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,ARE006,Sharjah,United Arab Emirates,ARE,MENA,False,85.2416,False,False
ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,ARE007,Umm AL Quwain,United Arab Emirates,ARE,MENA,False,42.3076,False,False
ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,OMN003,Al Batnah,Oman,OMN,MENA,True,19.6272,False,False
ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,OMN007,Musandam,Oman,OMN,MENA,True,64.0858,False,False
ARE005,Ras Al Khaimah,United Arab Emirates,ARE,MENA,OMN009,Name Unknown,Oman,OMN,MENA,True,5.0,False,False
ARE006,Sharjah,United Arab Emirates,ARE,MENA,ARE001,Abu Dhabi,United Arab Emirates,ARE,MENA,False,9.3645,False,False
ARE006,Sharjah,United Arab Emirates,ARE,MENA,ARE007,Umm AL Quwain,United Arab Emirates,ARE,MENA,False,64.3169,False,False
ARE006,Sharjah,United Arab Emirates,ARE,MENA,OMN003,Al Batnah,Oman,OMN,MENA,True,23.3452,False,False
ARE006,Sharjah,United Arab Emirates,ARE,MENA,OMN004,Al Dhahira,Oman,OMN,MENA,True,19.8957,False,False
ARE006,Sharjah,United Arab Emirates,ARE,MENA,OMN007,Musandam,Oman,OMN,MENA,True,3.4081,True,False
ARE006,Sharjah,United Arab Emirates,ARE,MENA,OMN009,Name Unknown,Oman,OMN,MENA,True,32.8849,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,ARG002,Buenos Aires D.f.,Argentina,ARG,LCR,False,36.8675,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,ARG006,Cordoba,Argentina,ARG,LCR,False,114.5272,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,ARG008,Entre Rios,Argentina,ARG,LCR,False,95.5001,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,ARG011,La Pampa,Argentina,ARG,LCR,False,480.0365,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,ARG016,Rio Negro,Argentina,ARG,LCR,False,223.9907,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,ARG021,Santa Fe,Argentina,ARG,LCR,False,331.1943,False,False
ARG001,Buenos Aires,Argentina,ARG,LCR,URY004,Colonia,Uruguay,URY,LCR,True,2.3476,True,False
ARG003,Catamarca,Argentina,ARG,LCR,ARG012,La Rioja,Argentina,ARG,LCR,False,608.8595,False,False
ARG003,Catamarca,Argentina,ARG,LCR,ARG017,Salta,Argentina,ARG,LCR,False,420.0206,False,False
ARG003,Catamarca,Argentina,ARG,LCR,ARG022,Santiago Del Estero,Argentina,ARG,LCR,False,213.5758,False,False
ARG003,Catamarca,Argentina,ARG,LCR,ARG024,Tucuman,Argentina,ARG,LCR,False,358.4417,False,False
ARG003,Catamarca,Argentina,ARG,LCR,CHL002,Antofagasta,Chile,CHL,LCR,True,23.8799,False,False
ARG003,Catamarca,Argentina,ARG,LCR,CHL005,Atacama,Chile,CHL,LCR,True,439.6412,False,False
ARG004,Chaco,Argentina,ARG,LCR,ARG007,Corrientes,Argentina,ARG,LCR,False,107.2913,False,False
ARG004,Chaco,Argentina,ARG,LCR,ARG009,Formosa,Argentina,ARG,LCR,False,908.4868,False,False
ARG004,Chaco,Argentina,ARG,LCR,ARG017,Salta,Argentina,ARG,LCR,False,208.4438,False,False
ARG004,Chaco,Argentina,ARG,LCR,ARG021,Santa Fe,Argentina,ARG,LCR,False,283.8306,False,False
ARG004,Chaco,Argentina,ARG,LCR,ARG022,Santiago Del Estero,Argentina,ARG,LCR,False,431.5654,False,False
ARG004,Chaco,Argentina,ARG,LCR,PRY014,Neembucu,Paraguay,PRY,LCR,True,87.312,False,False
ARG005,Chubut,Argentina,ARG,LCR,ARG016,Rio Negro,Argentina,ARG,LCR,False,554.2858,False,False
ARG005,Chubut,Argentina,ARG,LCR,ARG020,Santa Cruz,Argentina,ARG,LCR,False,314.2467,False,False
ARG005,Chubut,Argentina,ARG,LCR,CHL001,Aisen del Gral. Carlos Ibañez del Campo,Chile,CHL,LCR,True,571.454,False,False
ARG005,Chubut,Argentina,ARG,LCR,CHL009,Los Lagos,Chile,CHL,LCR,True,432.0758,False,False
ARG006,Cordoba,Argentina,ARG,LCR,ARG003,Catamarca,Argentina,ARG,LCR,False,102.2305,False,False
ARG006,Cordoba,Argentina,ARG,LCR,ARG011,La Pampa,Argentina,ARG,LCR,False,157.3157,False,False
ARG006,Cordoba,Argentina,ARG,LCR,ARG012,La Rioja,Argentina,ARG,LCR,False,201.6643,False,False
ARG006,Cordoba,Argentina,ARG,LCR,ARG019,San Luis,Argentina,ARG,LCR,False,436.9364,False,False
ARG006,Cordoba,Argentina,ARG,LCR,ARG021,Santa Fe,Argentina,ARG,LCR,False,540.6954,False,False
ARG006,Cordoba,Argentina,ARG,LCR,ARG022,Santiago Del Estero,Argentina,ARG,LCR,False,357.7458,False,False
ARG007,Corrientes,Argentina,ARG,LCR,ARG008,Entre Rios,Argentina,ARG,LCR,False,276.1757,False,False
ARG007,Corrientes,Argentina,ARG,LCR,ARG014,Misiones,Argentina,ARG,LCR,False,122.7632,False,False
ARG007,Corrientes,Argentina,ARG,LCR,ARG021,Santa Fe,Argentina,ARG,LCR,False,313.5156,False,False
ARG007,Corrientes,Argentina,ARG,LCR,BRA025,Rio Grande Do Sul,Brazil,BRA,LCR,True,371.8667,False,False
ARG007,Corrientes,Argentina,ARG,LCR,PRY012,Itapua,Paraguay,PRY,LCR,True,119.6675,False,False
ARG007,Corrientes,Argentina,ARG,LCR,PRY013,Misiones,Paraguay,PRY,LCR,True,54.9598,False,False
ARG007,Corrientes,Argentina,ARG,LCR,PRY014,Neembucu,Paraguay,PRY,LCR,True,133.0158,False,False
ARG007,Corrientes,Argentina,ARG,LCR,URY001,Artigas,Uruguay,URY,LCR,True,80.43,False,False
ARG007,Corrientes,Argentina,ARG,LCR,URY015,Salto,Uruguay,URY,LCR,True,1.8769,True,False
ARG008,Entre Rios,Argentina,ARG,LCR,ARG021,Santa Fe,Argentina,ARG,LCR,False,424.2881,False,False
ARG008,Entre Rios,Argentina,ARG,LCR,URY011,Paysandu,Uruguay,URY,LCR,True,136.8275,False,False
ARG008,Entre Rios,Argentina,ARG,LCR,URY012,Rio Negro,Uruguay,URY,LCR,True,81.3065,False,False
ARG008,Entre Rios,Argentina,ARG,LCR,URY015,Salto,Uruguay,URY,LCR,True,99.1648,False,False
ARG009,Formosa,Argentina,ARG,LCR,ARG017,Salta,Argentina,ARG,LCR,False,181.2169,False,False
ARG009,Formosa,Argentina,ARG,LCR,PRY004,Boqueron,Paraguay,PRY,LCR,True,314.2222,False,False
ARG009,Formosa,Argentina,ARG,LCR,PRY008,Central,Paraguay,PRY,LCR,True,100.9904,False,False
ARG009,Formosa,Argentina,ARG,LCR,PRY014,Neembucu,Paraguay,PRY,LCR,True,203.3098,False,False
ARG009,Formosa,Argentina,ARG,LCR,PRY016,Presidente Hayes,Paraguay,PRY,LCR,True,456.9864,False,False
ARG010,Jujuy,Argentina,ARG,LCR,ARG017,Salta,Argentina,ARG,LCR,False,985.1104,False,False
ARG010,Jujuy,Argentina,ARG,LCR,CHL002,Antofagasta,Chile,CHL,LCR,True,109.3227,False,False
ARG011,La Pampa,Argentina,ARG,LCR,ARG013,Mendoza,Argentina,ARG,LCR,False,330.458,False,False
ARG011,La Pampa,Argentina,ARG,LCR,ARG016,Rio Negro,Argentina,ARG,LCR,False,735.2064,False,False
ARG011,La Pampa,Argentina,ARG,LCR,ARG019,San Luis,Argentina,ARG,LCR,False,246.2352,False,False
ARG012,La Rioja,Argentina,ARG,LCR,ARG018,San Juan,Argentina,ARG,LCR,False,596.4855,False,False
ARG012,La Rioja,Argentina,ARG,LCR,ARG019,San Luis,Argentina,ARG,LCR,False,105.532,False,False
ARG012,La Rioja,Argentina,ARG,LCR,CHL005,Atacama,Chile,CHL,LCR,True,129.7318,False,False
ARG013,Mendoza,Argentina,ARG,LCR,ARG015,Neuquen,Argentina,ARG,LCR,False,333.0453,False,False
ARG013,Mendoza,Argentina,ARG,LCR,ARG018,San Juan,Argentina,ARG,LCR,False,438.6835,False,False
ARG013,Mendoza,Argentina,ARG,LCR,ARG019,San Luis,Argentina,ARG,LCR,False,552.7277,False,False
ARG013,Mendoza,Argentina,ARG,LCR,CHL008,Libertador Gral. Bernardo O'Higgins,Chile,CHL,LCR,True,111.758,False,False
ARG013,Mendoza,Argentina,ARG,LCR,CHL012,Maule,Chile,CHL,LCR,True,210.0673,False,False
ARG013,Mendoza,Argentina,ARG,LCR,CHL013,Metropolitana,Chile,CHL,LCR,True,236.7116,False,False
ARG013,Mendoza,Argentina,ARG,LCR,CHL015,Valparaiso,Chile,CHL,LCR,True,73.9768,False,False
ARG014,Misiones,Argentina,ARG,LCR,BRA020,Parana,Brazil,BRA,LCR,True,287.8673,False,False
ARG014,Misiones,Argentina,ARG,LCR,BRA025,Rio Grande Do Sul,Brazil,BRA,LCR,True,347.0965,False,False
ARG014,Misiones,Argentina,ARG,LCR,BRA028,Santa Catarina,Brazil,BRA,LCR,True,253.4212,False,False
ARG014,Misiones,Argentina,ARG,LCR,PRY002,Alto Parana,Paraguay,PRY,LCR,True,97.3697,False,False
ARG014,Misiones,Argentina,ARG,LCR,PRY012,Itapua,Paraguay,PRY,LCR,True,256.8551,False,False
ARG015,Neuquen,Argentina,ARG,LCR,ARG016,Rio Negro,Argentina,ARG,LCR,False,573.6578,False,False
ARG015,Neuquen,Argentina,ARG,LCR,CHL003,Araucania,Chile,CHL,LCR,True,286.107,False,False
ARG015,Neuquen,Argentina,ARG,LCR,CHL006,Biobio,Chile,CHL,LCR,True,296.9987,False,False
ARG015,Neuquen,Argentina,ARG,LCR,CHL009,Los Lagos,Chile,CHL,LCR,True,80.1673,False,False
ARG015,Neuquen,Argentina,ARG,LCR,CHL010,Los Rios,Chile,CHL,LCR,True,208.4146,False,False
ARG015,Neuquen,Argentina,ARG,LCR,CHL012,Maule,Chile,CHL,LCR,True,120.4259,False,False
ARG016,Rio Negro,Argentina,ARG,LCR,CHL009,Los Lagos,Chile,CHL,LCR,True,166.8056,False,False
ARG017,Salta,Argentina,ARG,LCR,ARG022,Santiago Del Estero,Argentina,ARG,LCR,False,162.4515,False,False
ARG017,Salta,Argentina,ARG,LCR,ARG024,Tucuman,Argentina,ARG,LCR,False,226.6394,False,False
ARG017,Salta,Argentina,ARG,LCR,CHL002,Antofagasta,Chile,CHL,LCR,True,288.2677,False,False
ARG018,San Juan,Argentina,ARG,LCR,ARG019,San Luis,Argentina,ARG,LCR,False,117.314,False,False
ARG018,San Juan,Argentina,ARG,LCR,CHL005,Atacama,Chile,CHL,LCR,True,175.8947,False,False
ARG018,San Juan,Argentina,ARG,LCR,CHL007,Coquimbo,Chile,CHL,LCR,True,510.4421,False,False
ARG018,San Juan,Argentina,ARG,LCR,CHL015,Valparaiso,Chile,CHL,LCR,True,49.6694,False,False
ARG020,Santa Cruz,Argentina,ARG,LCR,CHL001,Aisen del Gral. Carlos Ibañez del Campo,Chile,CHL,LCR,True,538.2568,False,False
ARG020,Santa Cruz,Argentina,ARG,LCR,CHL011,Magallanes y Antartica chilena,Chile,CHL,LCR,True,892.911,False,False
ARG022,Santiago Del Estero,Argentina,ARG,LCR,ARG021,Santa Fe,Argentina,ARG,LCR,False,259.0241,False,False
ARG022,Santiago Del Estero,Argentina,ARG,LCR,ARG024,Tucuman,Argentina,ARG,LCR,False,259.3856,False,False
ARG023,Tierra Del Fuego,Argentina,ARG,LCR,CHL011,Magallanes y Antartica chilena,Chile,CHL,LCR,True,248.9244,False,False
ARM001,Aragatsotn,Armenia,ARM,ECA,ARM003,Armavir,Armenia,ARM,ECA,False,78.5409,False,False
ARM001,Aragatsotn,Armenia,ARM,ECA,ARM005,Kotayk,Armenia,ARM,ECA,False,75.4139,False,False
ARM001,Aragatsotn,Armenia,ARM,ECA,ARM006,Lori,Armenia,ARM,ECA,False,28.6641,False,False
ARM001,Aragatsotn,Armenia,ARM,ECA,ARM007,Shirak,Armenia,ARM,ECA,False,104.7885,False,False
ARM001,Aragatsotn,Armenia,ARM,ECA,ARM011,Yerevan,Armenia,ARM,ECA,False,2.5404,True,False
ARM001,Aragatsotn,Armenia,ARM,ECA,TUR045,Kars,Türkiye,TUR,ECA,True,23.965,False,False
ARM002,Ararat,Armenia,ARM,ECA,ARM003,Armavir,Armenia,ARM,ECA,False,18.35,False,False
ARM002,Ararat,Armenia,ARM,ECA,ARM004,Gergharkunik,Armenia,ARM,ECA,False,41.5171,False,False
ARM002,Ararat,Armenia,ARM,ECA,ARM005,Kotayk,Armenia,ARM,ECA,False,43.3611,False,False
ARM002,Ararat,Armenia,ARM,ECA,ARM010,Vayots Dzor,Armenia,ARM,ECA,False,10.1028,False,False
ARM002,Ararat,Armenia,ARM,ECA,ARM011,Yerevan,Armenia,ARM,ECA,False,21.7233,False,False
ARM002,Ararat,Armenia,ARM,ECA,AZE054,Sadarak,Azerbaijan,AZE,ECA,True,30.4397,False,False
ARM002,Ararat,Armenia,ARM,ECA,AZE062,Sharur,Azerbaijan,AZE,ECA,True,13.7154,False,False
ARM002,Ararat,Armenia,ARM,ECA,TUR038,Igdir,Türkiye,TUR,ECA,True,66.9528,False,False
ARM003,Armavir,Armenia,ARM,ECA,ARM011,Yerevan,Armenia,ARM,ECA,False,7.3538,False,False
ARM003,Armavir,Armenia,ARM,ECA,TUR038,Igdir,Türkiye,TUR,ECA,True,84.8052,False,False
ARM003,Armavir,Armenia,ARM,ECA,TUR045,Kars,Türkiye,TUR,ECA,True,14.1288,False,False
ARM004,Gergharkunik,Armenia,ARM,ECA,ARM005,Kotayk,Armenia,ARM,ECA,False,66.2971,False,False
ARM004,Gergharkunik,Armenia,ARM,ECA,ARM009,Tavush,Armenia,ARM,ECA,False,67.0075,False,False
ARM004,Gergharkunik,Armenia,ARM,ECA,ARM010,Vayots Dzor,Armenia,ARM,ECA,False,50.2971,False,False
ARM004,Gergharkunik,Armenia,ARM,ECA,AZE014,Dashkasan,Azerbaijan,AZE,ECA,True,6.8479,False,False
ARM004,Gergharkunik,Armenia,ARM,ECA,AZE017,Gadabay,Azerbaijan,AZE,ECA,True,102.4673,False,False
ARM004,Gergharkunik,Armenia,ARM,ECA,AZE034,Kalbajar,Azerbaijan,AZE,ECA,True,78.9067,False,False
ARM005,Kotayk,Armenia,ARM,ECA,ARM006,Lori,Armenia,ARM,ECA,False,33.6684,False,False
ARM005,Kotayk,Armenia,ARM,ECA,ARM009,Tavush,Armenia,ARM,ECA,False,3.076,True,False
ARM006,Lori,Armenia,ARM,ECA,ARM007,Shirak,Armenia,ARM,ECA,False,77.0272,False,False
ARM006,Lori,Armenia,ARM,ECA,ARM009,Tavush,Armenia,ARM,ECA,False,90.5266,False,False
ARM006,Lori,Armenia,ARM,ECA,GEO006,Kvemo Kartli,Georgia,GEO,ECA,True,128.7649,False,False
ARM006,Lori,Armenia,ARM,ECA,GEO010,Samtskhe-Javakheti,Georgia,GEO,ECA,True,1.0604,True,False
ARM007,Shirak,Armenia,ARM,ECA,GEO010,Samtskhe-Javakheti,Georgia,GEO,ECA,True,44.0957,False,False
ARM007,Shirak,Armenia,ARM,ECA,TUR009,Ardahan,Türkiye,TUR,ECA,True,13.4922,False,False
ARM007,Shirak,Armenia,ARM,ECA,TUR045,Kars,Türkiye,TUR,ECA,True,108.6635,False,False
ARM008,Syunik,Armenia,ARM,ECA,ARM010,Vayots Dzor,Armenia,ARM,ECA,False,34.3873,False,False
ARM008,Syunik,Armenia,ARM,ECA,AZE026,Gubadly,Azerbaijan,AZE,ECA,True,56.4358,False,False
